age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
18,Private,127054,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
24,Private,144141,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
20,Private,207402,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,32,United-States,<=50K
66,?,22057,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,19,United-States,<=50K
33,Self-emp-not-inc,166749,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
46,Private,193133,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,161138,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
40,Local-gov,182628,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,156754,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,65,United-States,>50K
47,?,229821,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,43,United-States,>50K
38,Self-emp-not-inc,178505,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
20,State-gov,237866,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,Mexico,<=50K
66,?,92157,7th-8th,4,Widowed,?,Unmarried,White,Female,0,0,7,United-States,<=50K
29,State-gov,277224,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
23,Private,235661,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,311044,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,<=50K
35,Private,231814,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,<=50K
33,Private,430203,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,254940,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,106381,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
48,State-gov,235318,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,187364,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,60,United-States,<=50K
51,Private,285758,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
50,Self-emp-inc,154569,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
56,Private,112675,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,106989,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
24,Private,134313,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
44,Private,403881,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,324384,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
55,Federal-gov,97868,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
48,Local-gov,182029,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,15520,0,55,United-States,>50K
38,State-gov,80995,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4024,0,40,United-States,<=50K
41,Local-gov,183324,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
29,Local-gov,184211,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,152016,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States,<=50K
53,Private,129891,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
23,Private,302683,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,231208,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,30,United-States,<=50K
47,Private,253237,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
59,Private,87389,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,212144,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
33,Private,163314,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,50,United-States,<=50K
55,Self-emp-not-inc,35253,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
43,Private,311089,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4175,0,40,United-States,<=50K
36,Private,178048,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,170294,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
21,?,306795,Assoc-acdm,12,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,115983,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,132684,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
49,Private,228499,Some-college,10,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,240099,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
26,Private,228083,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,72067,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,57,United-States,<=50K
19,Private,205974,Doctorate,16,Never-married,Other-service,Other-relative,White,Female,0,0,35,United-States,<=50K
59,Private,105161,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
45,Private,183445,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5014,0,40,United-States,<=50K
32,Private,25309,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
48,Private,146077,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
55,Self-emp-not-inc,84369,9th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
53,State-gov,193801,Bachelors,13,Widowed,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
51,Federal-gov,122380,Preschool,1,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
19,Private,280322,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
20,Private,127718,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,147939,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
65,?,252789,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,9,United-States,<=50K
30,Self-emp-not-inc,125888,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,268171,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,211554,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,Jamaica,<=50K
40,Private,33487,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,189623,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,227725,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
61,Private,119279,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,21,United-States,<=50K
44,Private,36373,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
21,Private,166637,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
51,Private,197154,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,?,>50K
31,Local-gov,214798,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
42,Private,482662,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
58,Local-gov,109867,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,15024,0,40,United-States,>50K
21,Private,34397,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,138422,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
25,Private,321861,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
61,Self-emp-inc,63584,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
36,Private,161328,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
27,Private,273412,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,258981,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,114239,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28,Private,214262,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Federal-gov,100779,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
47,Private,104446,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,407579,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4103,0,55,United-States,>50K
35,Private,318077,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
44,Private,174911,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,60,United-States,<=50K
52,Private,434760,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,>50K
28,Private,184893,10th,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,162085,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
28,Self-emp-not-inc,169548,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,222777,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Self-emp-not-inc,73665,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,<=50K
62,?,47102,12th,8,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K
38,Self-emp-not-inc,305872,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Mexico,<=50K
35,Private,185079,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,171297,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,2000,40,United-States,>50K
71,Private,191717,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,18,United-States,<=50K
23,?,386092,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
63,?,202590,HS-grad,9,Married-spouse-absent,?,Own-child,White,Female,0,0,2,United-States,>50K
70,Federal-gov,197244,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
75,Self-emp-not-inc,233662,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,61,United-States,<=50K
41,Local-gov,35103,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,542404,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
34,Private,129706,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
20,Private,224754,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,96,United-States,<=50K
60,Local-gov,162490,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,116456,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
28,Private,180929,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
20,Private,291131,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,?,208439,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,176723,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
19,Private,60429,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,234829,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,179424,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,?,237838,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Local-gov,305935,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,1749,29,United-States,<=50K
20,Private,187067,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
65,Local-gov,166691,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,139112,7th-8th,4,Divorced,Handlers-cleaners,Other-relative,White,Male,4356,0,37,United-States,<=50K
21,Self-emp-not-inc,474561,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Local-gov,80276,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
51,Private,188054,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
42,State-gov,204405,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7288,0,40,United-States,>50K
39,Private,317688,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,200474,5th-6th,3,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,_RARE_,<=50K
52,Self-emp-not-inc,60564,HS-grad,9,Separated,Farming-fishing,Other-relative,White,Male,0,0,45,United-States,<=50K
54,Private,172328,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
25,Private,157637,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,355572,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K
57,Private,281895,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
18,Private,130343,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Self-emp-not-inc,390678,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,193865,12th,8,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,221102,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,176801,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,4616,0,40,United-States,<=50K
32,Private,206744,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
27,Private,141777,9th,5,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
39,Private,100899,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K
18,Private,168600,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
38,?,115388,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,10,United-States,<=50K
46,Private,92194,Bachelors,13,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
48,Private,202930,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,355142,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,98,Poland,<=50K
29,Private,119965,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
43,Federal-gov,64856,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Private,71992,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,3164,0,48,United-States,<=50K
37,Private,189059,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
47,Local-gov,192441,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,17828,0,40,United-States,>50K
46,Local-gov,302622,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,115215,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,?,228599,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,<=50K
55,Self-emp-inc,139978,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
19,Private,324171,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
17,Private,213775,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States,<=50K
20,Private,356608,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
28,?,205526,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
31,Private,241488,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,279697,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,Self-emp-inc,133905,HS-grad,9,Separated,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
58,Local-gov,45430,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Local-gov,152514,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Local-gov,124867,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Private,222811,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,194942,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2788,0,40,Mexico,>50K
31,Private,113202,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
30,Private,266051,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
18,?,78181,11th,7,Never-married,?,Other-relative,White,Male,0,0,20,United-States,<=50K
19,Private,198338,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
22,State-gov,119529,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,28,United-States,<=50K
34,Private,263705,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,43,United-States,<=50K
54,Private,174003,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,371910,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
34,Private,198107,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
38,Self-emp-not-inc,215372,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,189414,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,175645,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,38,United-States,<=50K
74,Private,173000,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Male,2474,0,40,United-States,>50K
34,Private,190568,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
18,State-gov,115955,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,1014,0,50,United-States,<=50K
27,Private,35837,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,United-States,<=50K
32,Private,238901,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
53,Private,163599,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1879,40,Japan,<=50K
53,Private,309702,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,99999,0,65,United-States,>50K
51,Federal-gov,153692,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
50,Private,95975,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
19,Self-emp-inc,270629,Preschool,1,Never-married,Farming-fishing,Own-child,White,Male,0,0,10,United-States,<=50K
56,Private,199729,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,16,United-States,<=50K
62,Private,169816,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K
27,Private,164030,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30,?,388242,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,37265,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
37,Private,33095,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,<=50K
57,State-gov,159177,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,188988,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1677,65,United-States,>50K
44,Private,238425,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
44,Private,180968,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
40,Private,188171,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,Local-gov,117732,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,392987,Some-college,10,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
53,Private,189270,11th,7,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K
43,Private,189650,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
50,?,133075,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,?,<=50K
57,Private,278602,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,102215,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
36,Private,294595,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,India,<=50K
42,Private,182911,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,2269,50,United-States,<=50K
24,Private,367127,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,<=50K
54,Private,187199,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Federal-gov,45205,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Black,Male,99924,0,40,United-States,>50K
